,ts_signal,side,entry_price,tp_price,sl_price,outcome,pnl,bars_held,exit_price
485,2023-04-18 09:00:00,LONG,2104.48,2120.200861378798,2093.9994257474677,WIN,0.007470188064889171,2,2120.200861378798
486,2023-04-19 07:00:00,SHORT,2073.2,2057.8021991094993,2083.465200593667,WIN,0.007427069694433991,1,2057.8021991094993
487,2023-04-26 01:00:00,LONG,1869.38,1887.8389983622337,1857.0740010918444,WIN,0.009874395982750224,8,1887.8389983622337
488,2023-04-30 23:00:00,SHORT,1868.1,1852.788318102017,1878.3077879319885,LOSS,-0.005464262048064133,1,1878.3077879319885
489,2023-05-02 23:00:00,LONG,1869.56,1884.6699734618428,1859.4866843587715,LOSS,-0.005388067588752658,1,1859.4866843587715
490,2023-05-06 17:00:00,SHORT,1882.56,1859.4010452044367,1897.999303197042,LOSS,-0.008201227688382913,1,1897.999303197042
491,2023-05-10 16:00:00,LONG,1873.15,1887.3500435097483,1863.6833043268346,LOSS,-0.0050538908646747625,1,1863.6833043268346
492,2023-05-10 17:00:00,SHORT,1830.08,1808.2242453123765,1844.6505031250822,LOSS,-0.007961675514230127,2,1844.6505031250822
493,2023-05-14 04:00:00,LONG,1802.97,1814.5018411970284,1795.282105868648,WIN,0.006396025001540996,11,1814.5018411970284
494,2023-05-17 10:00:00,SHORT,1805.17,1795.5059930807656,1811.6126712794896,WIN,0.005353516244583309,1,1795.5059930807656
495,2023-05-18 00:00:00,LONG,1820.53,1831.728683638991,1813.0642109073394,LOSS,-0.004100887704492946,14,1813.0642109073394
496,2023-05-18 17:00:00,SHORT,1777.11,1763.357487985905,1786.2783413427298,LOSS,-0.0051591299034555805,1,1786.2783413427298
497,2023-05-19 22:00:00,LONG,1812.35,1822.304374696928,1805.7137502020478,WIN,0.0054925233519619275,19,1822.304374696928
498,2023-05-20 00:00:00,SHORT,1808.14,1798.7209473276487,1814.4193684482343,LOSS,-0.003472833103760886,8,1814.4193684482343
499,2023-05-20 08:00:00,LONG,1814.84,1821.6881055656434,1810.274596289571,WIN,0.0037733935584643476,9,1821.6881055656434
500,2023-05-21 15:00:00,SHORT,1805.53,1798.4165573247756,1810.2722951168162,LOSS,-0.002626539086482193,5,1810.2722951168162
501,2023-05-22 14:00:00,LONG,1818.0,1827.5855608090872,1811.609626127275,WIN,0.005272585703568293,11,1827.5855608090872
502,2023-05-24 10:00:00,SHORT,1815.82,1805.8617153549708,1822.4588564300193,WIN,0.005484180505242344,3,1805.8617153549708
503,2023-05-26 10:00:00,LONG,1813.68,1822.419357700156,1807.8537615332295,WIN,0.004818577533057654,2,1822.419357700156
504,2023-05-31 08:00:00,SHORT,1869.36,1856.3712227220665,1878.0191848519555,WIN,0.0069482482121867506,6,1856.3712227220665
505,2023-06-02 05:00:00,LONG,1893.38,1905.869257368244,1885.053828421171,LOSS,-0.0043975174443741825,7,1885.053828421171
506,2023-06-05 02:00:00,SHORT,1877.2,1867.25863056495,1883.8275796233668,WIN,0.005295849901475651,2,1867.25863056495
507,2023-06-06 22:00:00,LONG,1881.37,1898.5895658382378,1869.8902894411747,LOSS,-0.0061017825089297794,11,1869.8902894411747
508,2023-06-07 19:00:00,SHORT,1850.24,1835.2661640158085,1860.2225573227945,WIN,0.00809291550511907,2,1835.2661640158085
509,2023-06-16 19:00:00,LONG,1722.18,1737.8681567247556,1711.721228850163,WIN,0.009109475620873296,10,1737.8681567247556
510,2023-06-19 18:00:00,SHORT,1712.96,1698.8378385705082,1722.374774286328,LOSS,-0.0054962020632868735,1,1722.374774286328
511,2023-06-19 20:00:00,LONG,1730.91,1746.2721187835925,1720.6685874776051,WIN,0.008875169005663177,5,1746.2721187835925
512,2023-06-26 04:00:00,SHORT,1877.68,1863.7500877500072,1886.966608166662,LOSS,-0.00494578850851148,2,1886.966608166662
513,2023-06-27 17:00:00,LONG,1901.91,1920.9175637807075,1889.2382908128618,LOSS,-0.006662622935437679,3,1889.2382908128618
514,2023-06-28 03:00:00,SHORT,1867.11,1850.0415937236212,1878.4889375175856,WIN,0.00914161794237014,4,1850.0415937236212
515,2023-06-30 04:00:00,LONG,1887.39,1904.5939561211553,1875.92069591923,LOSS,-0.006076806638145875,2,1875.92069591923
516,2023-07-05 03:00:00,SHORT,1941.16,1932.2975582594522,1947.0682944936987,WIN,0.0045655390284921726,5,1932.2975582594522
517,2023-07-10 18:00:00,LONG,1888.52,1898.7762312252842,1881.6825125164771,WIN,0.005430830081378107,1,1898.7762312252842
518,2023-07-13 02:00:00,SHORT,1871.08,1861.9880595225006,1877.141293651666,LOSS,-0.003239462583997541,7,1877.141293651666
519,2023-07-13 13:00:00,LONG,1887.39,1895.6789854898964,1881.8640096734027,LOSS,-0.002927847623754161,1,1881.8640096734027
520,2023-07-15 11:00:00,SHORT,1939.71,1926.152502824506,1948.7483314503295,WIN,0.0069894454199308466,15,1926.152502824506
521,2023-07-20 10:00:00,LONG,1920.74,1931.6456371447434,1913.4695752368377,LOSS,-0.0037852206770110906,3,1913.4695752368377
522,2023-07-20 15:00:00,SHORT,1887.67,1874.3385009363972,1896.557666042402,LOSS,-0.0047082731846148215,7,1896.557666042402
523,2023-07-26 19:00:00,LONG,1872.34,1881.8554893664584,1865.9963404223608,WIN,0.005082137521207951,1,1881.8554893664584
524,2023-07-28 00:00:00,SHORT,1861.96,1854.4315659497634,1866.9789560334912,LOSS,-0.0026955230152587175,9,1866.9789560334912
525,2023-07-28 13:00:00,LONG,1871.66,1878.040814110031,1867.4061239266462,WIN,0.003409173733493795,1,1878.040814110031
526,2023-07-30 21:00:00,SHORT,1861.58,1854.0299578538152,1866.6133614307898,LOSS,-0.0027038115100022075,3,1866.6133614307898
527,2023-08-02 04:00:00,LONG,1863.29,1873.4243797066458,1856.533746862236,LOSS,-0.003625980463461891,4,1856.533746862236
528,2023-08-02 15:00:00,SHORT,1841.93,1833.0384610091066,1847.8576926605956,WIN,0.004827294734812628,1,1833.0384610091066
529,2023-08-07 04:00:00,LONG,1840.99,1846.9616829867425,1837.0088780088383,LOSS,-0.002162489742563334,2,1837.0088780088383
530,2023-08-07 14:00:00,SHORT,1829.85,1823.636629435972,1833.9922470426852,WIN,0.0033955627860359347,1,1823.636629435972
531,2023-08-08 12:00:00,LONG,1845.03,1852.166574127414,1840.2722839150574,LOSS,-0.0025786659755898593,1,1840.2722839150574
532,2023-08-11 03:00:00,SHORT,1845.91,1840.3965647927528,1849.5856234714984,LOSS,-0.0019912257214589465,2,1849.5856234714984
533,2023-08-12 13:00:00,LONG,1853.0,1856.3500710001463,1850.766619333236,LOSS,-0.0012052782875143582,4,1850.766619333236
534,2023-08-13 06:00:00,SHORT,1849.18,1846.986461884621,1850.642358743586,LOSS,-0.0007908147089986032,2,1850.642358743586
535,2023-08-13 07:00:00,LONG,1849.86,1851.9761425357092,1848.4492383095271,LOSS,-0.0007626315994036209,8,1848.4492383095271
536,2023-08-13 16:00:00,SHORT,1847.0,1844.7843569228974,1848.477095384735,LOSS,-0.0007997267919518645,1,1848.477095384735
537,2023-08-13 18:00:00,LONG,1854.09,1856.9646361226037,1852.173575918264,WIN,0.0015504296569226741,1,1856.9646361226037
538,2023-08-13 22:00:00,SHORT,1839.62,1834.5439408762575,1843.0040394158282,LOSS,-0.0018395317597266194,2,1843.0040394158282
539,2023-08-14 15:00:00,LONG,1854.65,1859.7454244702792,1851.2530503531473,LOSS,-0.0018315852839364934,2,1851.2530503531473
540,2023-08-14 18:00:00,SHORT,1842.91,1837.217079970407,1846.705280019729,LOSS,-0.0020593952063469225,7,1846.705280019729
541,2023-08-23 18:00:00,LONG,1679.24,1695.2256790623237,1668.5828806251175,WIN,0.009519591638076568,1,1695.2256790623237
542,2023-08-24 18:00:00,SHORT,1644.99,1632.294099393468,1653.453933737688,LOSS,-0.005145279751055001,2,1653.453933737688
543,2023-08-27 16:00:00,LONG,1659.32,1664.1697095231689,1656.0868603178872,LOSS,-0.001948472676827121,1,1656.0868603178872
544,2023-08-28 05:00:00,SHORT,1643.26,1637.1220884051104,1647.3519410632598,WIN,0.0037352041642160104,4,1637.1220884051104
545,2023-08-29 02:00:00,LONG,1652.98,1661.1152237238268,1647.5565175174488,LOSS,-0.0032810333352800442,4,1647.5565175174488
546,2023-08-29 07:00:00,SHORT,1645.4,1638.1237400579173,1650.2508399613887,LOSS,-0.002948122013728334,7,1650.2508399613887
547,2023-08-29 14:00:00,LONG,1720.74,1736.878521460706,1709.9809856928628,WIN,0.009378826237959242,2,1736.878521460706
548,2023-08-31 17:00:00,SHORT,1658.92,1644.024101857001,1668.8505987619997,WIN,0.008979274553926143,4,1644.024101857001
549,2023-09-06 01:00:00,LONG,1633.7,1640.7281782476769,1629.0145478348823,LOSS,-0.0028680003459128326,13,1629.0145478348823
550,2023-09-06 07:00:00,SHORT,1629.46,1623.1105980575046,1633.6929346283305,LOSS,-0.0025977530153120914,3,1633.6929346283305
551,2023-09-07 01:00:00,LONG,1634.28,1644.5650934540838,1627.4232710306107,LOSS,-0.004195565612617926,10,1627.4232710306107
552,2023-09-07 13:00:00,SHORT,1627.29,1620.0547565021857,1632.1134956652095,LOSS,-0.0029641278845255123,2,1632.1134956652095
553,2023-09-07 17:00:00,LONG,1639.67,1647.8546924339098,1634.2135383773937,LOSS,-0.0033277803598324124,2,1634.2135383773937
554,2023-09-08 16:00:00,SHORT,1626.02,1617.2811000463767,1631.8459333024155,LOSS,-0.0035829407402218167,3,1631.8459333024155
555,2023-09-13 01:00:00,LONG,1599.89,1613.7887275039075,1590.6241816640618,LOSS,-0.005791534627967123,2,1590.6241816640618
556,2023-09-13 04:00:00,SHORT,1591.21,1578.7444955079866,1599.520336328009,LOSS,-0.005222652150256121,3,1599.520336328009
557,2023-09-13 11:00:00,LONG,1603.71,1616.5174603966366,1595.171693068909,LOSS,-0.005324096582980107,1,1595.171693068909
558,2023-09-17 17:00:00,SHORT,1621.01,1615.5453924105211,1624.6530717263192,LOSS,-0.0022474085454866097,1,1624.6530717263192
559,2023-09-18 09:00:00,LONG,1638.93,1647.337847800439,1633.3247681330406,WIN,0.0051300835303758905,1,1647.337847800439
560,2023-09-20 09:00:00,SHORT,1625.24,1615.8392807841917,1631.5071461438722,LOSS,-0.003856135797711228,2,1631.5071461438722
561,2023-09-26 05:00:00,LONG,1592.03,1597.9993403350697,1588.0504397766201,LOSS,-0.0024996766539448685,1,1588.0504397766201
562,2023-09-26 15:00:00,SHORT,1582.82,1575.9475218750883,1587.4016520832743,LOSS,-0.0028946134641174115,1,1587.4016520832743
563,2023-09-26 22:00:00,LONG,1588.36,1595.2373531767157,1583.7750978821894,WIN,0.004329845360444619,2,1595.2373531767157
564,2023-10-02 22:00:00,SHORT,1660.82,1639.4826378934697,1675.04490807102,WIN,0.012847486245667946,26,1639.4826378934697
565,2023-10-06 21:00:00,LONG,1654.14,1666.7441459869156,1645.7372360087231,LOSS,-0.005079838460636324,1,1645.7372360087231
566,2023-10-07 20:00:00,SHORT,1632.64,1626.7000168670113,1636.599988755326,LOSS,-0.002425512516737227,4,1636.599988755326
567,2023-10-14 17:00:00,LONG,1554.46,1561.469553858758,1549.7869640941615,WIN,0.004509317614321343,25,1561.469553858758
568,2023-10-17 20:00:00,SHORT,1559.81,1546.7080164721904,1568.5446556852064,LOSS,-0.005599820289141923,5,1568.5446556852064
569,2023-10-20 03:00:00,LONG,1585.86,1597.168868892623,1578.3207540715844,WIN,0.007131063834527131,5,1597.168868892623
570,2023-10-27 14:00:00,SHORT,1772.38,1753.4924873672524,1784.9716750884986,LOSS,-0.007104387935148503,1,1784.9716750884986
571,2023-10-29 13:00:00,LONG,1793.07,1803.3512161713493,1786.215855885767,WIN,0.005733862131065348,4,1803.3512161713493
572,2023-11-01 16:00:00,SHORT,1796.97,1780.5907088410374,1807.8895274393085,LOSS,-0.006076633132054774,2,1807.8895274393085
573,2023-11-01 17:00:00,LONG,1805.92,1822.4064846476083,1794.929010234928,WIN,0.009129133432050268,1,1822.4064846476083
574,2023-11-02 21:00:00,SHORT,1801.67,1783.557950027239,1813.7446999818408,WIN,0.010052923106207597,3,1783.557950027239
575,2023-11-03 22:00:00,LONG,1830.62,1846.5752206923514,1819.983186205099,WIN,0.008715746955868247,11,1846.5752206923514
576,2023-11-07 16:00:00,SHORT,1859.06,1841.270082746923,1870.9199448353847,LOSS,-0.006379538495468029,1,1870.9199448353847
577,2023-11-07 19:00:00,LONG,1894.22,1913.732145847307,1881.211902768462,LOSS,-0.006867257885323738,3,1881.211902768462
578,2023-11-13 06:00:00,SHORT,2038.56,2019.3710761422158,2051.3526159051894,LOSS,-0.006275319787099448,1,2051.3526159051894
579,2023-11-13 09:00:00,LONG,2055.35,2074.1629612666006,2042.8080258222662,LOSS,-0.006102111162446136,2,2042.8080258222662
580,2023-11-14 11:00:00,SHORT,2033.23,2012.6108799907554,2046.976080006163,LOSS,-0.006760710793251665,2,2046.976080006163
581,2023-11-15 23:00:00,LONG,2059.78,2083.077451318192,2044.2483657878724,LOSS,-0.007540433547334062,9,2044.2483657878724
582,2023-11-16 18:00:00,SHORT,1983.06,1950.462661198165,2004.7915592012232,WIN,0.01643789840036857,1,1950.462661198165
583,2023-11-19 19:00:00,LONG,1984.51,1997.6847437500596,1975.7268374999603,LOSS,-0.004425859532095923,1,1975.7268374999603
584,2023-11-21 18:00:00,SHORT,1974.81,1945.1781557726172,1994.5645628182551,LOSS,-0.010003272627875684,1,1994.5645628182551
585,2023-11-22 12:00:00,LONG,2022.29,2046.6165313884983,2006.0723124076678,WIN,0.012029200257380655,4,2046.6165313884983
586,2023-11-26 16:00:00,SHORT,2047.65,2033.209177869581,2057.277214753613,LOSS,-0.004701591948630313,4,2057.277214753613
587,2023-11-28 21:00:00,LONG,2054.0,2074.544073130786,2040.3039512461428,LOSS,-0.006667988682501077,3,2040.3039512461428
588,2023-11-29 19:00:00,SHORT,2036.98,2019.2622420895314,2048.791838606979,LOSS,-0.005798701316153869,17,2048.791838606979
589,2023-11-30 23:00:00,LONG,2052.26,2065.1159029564324,2043.6893980290454,WIN,0.006264266202348701,2,2065.1159029564324
590,2023-12-11 02:00:00,SHORT,2231.18,2194.635351100213,2255.5430992665247,LOSS,-0.01091937865457957,1,2255.5430992665247
591,2023-12-13 23:00:00,LONG,2260.13,2286.9527679295625,2242.2481547136254,WIN,0.01186779872377357,9,2286.9527679295625
592,2023-12-15 18:00:00,SHORT,2244.33,2221.9139443264385,2259.274037115708,WIN,0.009987860819737498,5,2221.9139443264385
593,2023-12-19 04:00:00,LONG,2237.74,2261.235273188723,2222.0764845408507,LOSS,-0.006999703030356092,10,2222.0764845408507
594,2023-12-19 17:00:00,SHORT,2142.15,2115.803824673804,2159.714116884131,LOSS,-0.00819929364616424,1,2159.714116884131
595,2023-12-20 11:00:00,LONG,2210.68,2233.2711062315016,2195.6192625123317,WIN,0.010219075683274707,2,2233.2711062315016
596,2023-12-21 01:00:00,SHORT,2193.76,2165.2101065494867,2212.7932623003426,LOSS,-0.008676091413984371,5,2212.7932623003426
597,2023-12-21 09:00:00,LONG,2219.44,2242.87556674759,2203.81628883494,WIN,0.010559225186348694,1,2242.87556674759
598,2023-12-24 22:00:00,SHORT,2256.32,2237.064622483671,2269.15691834422,LOSS,-0.005689316384298154,1,2269.15691834422
599,2023-12-27 14:00:00,LONG,2328.36,2352.102274971405,2312.53181668573,WIN,0.010196994868235623,1,2352.102274971405
600,2023-12-29 19:00:00,SHORT,2316.46,2284.03952835724,2338.07364776184,WIN,0.013995696728093652,2,2284.03952835724
601,2024-01-01 17:00:00,LONG,2312.62,2327.780288507852,2302.513140994765,WIN,0.00655546026059289,1,2327.780288507852
602,2024-01-03 13:00:00,SHORT,2222.27,2171.9943749121353,2255.7870833919096,LOSS,-0.015082363255549342,25,2255.7870833919096
603,2024-01-08 16:00:00,LONG,2264.21,2289.306143371325,2247.47923775245,WIN,0.011083840885485476,1,2289.306143371325
604,2024-01-13 10:00:00,SHORT,2532.38,2492.4650840895342,2558.9899439403107,LOSS,-0.010507879520573762,5,2558.9899439403107
605,2024-01-13 22:00:00,LONG,2573.44,2604.638992504903,2552.6406716633983,LOSS,-0.008082305527465873,5,2552.6406716633983
606,2024-01-14 05:00:00,SHORT,2551.55,2526.6804051280114,2568.1297299146595,WIN,0.009746857742152315,8,2526.6804051280114
607,2024-01-16 12:00:00,LONG,2545.86,2565.9407990950826,2532.4728006032788,LOSS,-0.005258419314778256,1,2532.4728006032788
608,2024-01-16 13:00:00,SHORT,2525.55,2504.727472268852,2539.431685154099,WIN,0.008244749750014078,1,2504.727472268852
609,2024-01-16 14:00:00,LONG,2534.49,2557.622347178923,2519.068435214051,WIN,0.009127022469579003,1,2557.622347178923
610,2024-01-17 19:00:00,SHORT,2533.87,2512.6954151666064,2547.986389888929,WIN,0.008356618466374956,3,2512.6954151666064
611,2024-01-26 16:00:00,LONG,2278.96,2301.1370210232453,2264.1753193178365,LOSS,-0.0064874682671760475,2,2264.1753193178365
612,2024-01-29 13:00:00,SHORT,2243.62,2227.4584005633446,2254.394399624437,LOSS,-0.004802239070982224,2,2254.394399624437
613,2024-01-29 16:00:00,LONG,2299.32,2321.1319602632407,2284.77869315784,WIN,0.009486265619070205,6,2321.1319602632407
614,2024-01-31 23:00:00,SHORT,2287.22,2261.0738671329245,2304.6507552447165,WIN,0.011431402692821533,2,2261.0738671329245
615,2024-02-02 06:00:00,LONG,2310.75,2327.0627939986093,2299.8748040009273,LOSS,-0.0047063490204793815,7,2299.8748040009273
616,2024-02-03 23:00:00,SHORT,2295.99,2285.299116007598,2303.1172559949346,LOSS,-0.0031042190928247883,2,2303.1172559949346
617,2024-02-05 09:00:00,LONG,2318.53,2333.8404717481776,2308.3230188345487,WIN,0.006603525401084913,4,2333.8404717481776
618,2024-02-06 00:00:00,SHORT,2301.24,2285.881375272907,2311.479083151395,LOSS,-0.004449376488934373,2,2311.479083151395
619,2024-02-06 01:00:00,LONG,2308.18,2323.3190801037285,2298.087279930847,WIN,0.0065588819345669324,1,2323.3190801037285
620,2024-02-12 11:00:00,SHORT,2486.3,2469.636086954168,2497.4092753638884,LOSS,-0.004468195858861832,3,2497.4092753638884
621,2024-02-12 14:00:00,LONG,2528.02,2547.0653906565935,2515.323072895604,WIN,0.007533718347399765,1,2547.0653906565935
622,2024-02-17 13:00:00,SHORT,2744.93,2719.593554550103,2761.8209636332645,WIN,0.009230270152571078,1,2719.593554550103
623,2024-02-18 07:00:00,LONG,2797.8,2821.002279390362,2782.3318137397587,WIN,0.008293044317092728,11,2821.002279390362
624,2024-02-21 20:00:00,SHORT,2902.96,2860.130267201341,2931.5131551991058,LOSS,-0.009835876208802647,2,2931.5131551991058
625,2024-02-21 23:00:00,LONG,2970.93,3014.0907408741446,2942.15617275057,LOSS,-0.009685124607254233,2,2942.15617275057
626,2024-02-23 12:00:00,SHORT,2928.84,2893.418222551444,2952.4545182990373,LOSS,-0.008062754639733537,2,2952.4545182990373
627,2024-02-24 12:00:00,LONG,2957.29,2980.9250585560926,2941.533294295938,WIN,0.007992134202628976,5,2980.9250585560926
628,2024-03-10 22:00:00,SHORT,3820.97,3779.0530907773955,3848.9146061484025,LOSS,-0.007313484834584602,1,3848.9146061484025
629,2024-03-11 08:00:00,LONG,4015.0,4079.4383188812562,3972.041120745829,WIN,0.01604939449097291,10,4079.4383188812562
630,2024-03-14 03:00:00,SHORT,3993.91,3946.226279237307,4025.6991471751285,WIN,0.011939107481814239,1,3946.226279237307
631,2024-03-20 23:00:00,LONG,3510.29,3613.4982789698365,3441.4844806867754,LOSS,-0.01960109259155925,19,3441.4844806867754
632,2024-03-22 14:00:00,SHORT,3289.28,3219.911087589131,3335.5259416072463,LOSS,-0.014059594077502095,1,3335.5259416072463
633,2024-03-24 20:00:00,LONG,3412.57,3454.9955246625236,3384.286316891651,WIN,0.012432133161377923,3,3454.9955246625236
634,2024-03-27 18:00:00,SHORT,3465.48,3410.65566909702,3502.0295539353197,LOSS,-0.010546750792190298,2,3502.0295539353197
635,2024-03-28 12:00:00,LONG,3575.0,3615.886356285287,3547.7424291431416,LOSS,-0.007624495344575767,5,3547.7424291431416
636,2024-03-29 09:00:00,SHORT,3533.82,3497.178419943395,3558.247720037737,LOSS,-0.006912553564623237,2,3558.247720037737
637,2024-03-31 05:00:00,LONG,3602.71,3631.274019598361,3583.6673202677594,WIN,0.007928481503746077,3,3631.274019598361
638,2024-04-01 13:00:00,SHORT,3554.51,3520.6812062767144,3577.0625291488573,WIN,0.009517146870675789,1,3520.6812062767144
639,2024-04-04 17:00:00,LONG,3410.13,3451.1542781502494,3382.7804812331674,LOSS,-0.008020080984253596,1,3382.7804812331674
640,2024-04-04 21:00:00,SHORT,3317.92,3268.0349777892216,3351.1766814738526,WIN,0.015035028635644775,5,3268.0349777892216
641,2024-04-06 07:00:00,LONG,3336.6,3371.526236516534,3313.3158423223103,WIN,0.010467612694519606,15,3371.526236516534
642,2024-04-10 01:00:00,SHORT,3514.4,3468.139060336141,3545.240626442573,LOSS,-0.008775502629914925,5,3545.240626442573
643,2024-04-11 05:00:00,LONG,3563.13,3605.7502229133156,3534.71651805779,WIN,0.011961456055017779,3,3605.7502229133156
644,2024-04-11 16:00:00,SHORT,3502.68,3451.809513218118,3536.593657854588,LOSS,-0.00968220272893559,12,3536.593657854588
645,2024-04-19 09:00:00,LONG,3104.54,3169.012628831126,3061.5582474459156,LOSS,-0.0138448055280603,5,3061.5582474459156
